,decimalLatitude,decimalLongitude,cluster,occurrenceStatus,key,aet_mean,def_mean,pdsi_mean,pet_mean,ppt_mean,soil_mean,srad_mean,tmax_mean,tmin_mean,vap_mean,vpd_mean
1807,-28.637663,153.219068,2,1,17723,89.51667,24.545834,-1.8591664,114.02917,108.333336,145.33333,205.97917,25.203337,13.727085,1.6209583,0.8055833
1808,-28.7967,153.45,2,1,17724,94.05,19.241667,-1.642083,113.225,128.45,150.23334,206.0125,24.639587,14.650419,1.6932501,0.72287494
1809,-28.8052,153.582,2,1,17725,96.78333,19.754168,-1.7341663,116.5,134.3125,146.67917,208.46666,24.859167,15.411251,1.7598749,0.71587497
1810,-28.058246,153.338052,2,1,17726,90.725,28.133333,-2.3291662,118.808334,109.07917,111.9625,207.95,25.753752,14.847085,1.7274166,0.81275
1811,-28.257359,153.57009,2,1,17727,96.78333,24.5375,-2.1074996,121.2875,120.82083,130.94583,210.6125,25.495832,15.563336,1.7754166,0.7683333
1812,-28.258366,153.401657,2,1,17728,95.92083,19.895834,-1.8899995,115.8125,127.354164,145.05,207.20833,25.353752,14.499585,1.7065417,0.76895833
1813,-28.755697,153.484983,2,1,17729,95.1375,18.779167,-1.6529161,113.895836,130.84584,150.89583,206.45416,24.688335,14.864168,1.7094585,0.72308326
1814,-28.058682,153.338046,2,1,17730,90.725,28.133333,-2.3291662,118.808334,109.07917,111.9625,207.95,25.753752,14.847085,1.7274166,0.81275
1815,-28.191642,153.116205,2,1,17731,87.98333,17.891666,-1.9379162,105.85833,112.925,141.67917,204.46666,22.695417,12.312502,1.4689165,0.6539584
1816,-28.070066,153.111349,2,1,17732,79.88333,33.7625,-2.4212494,113.583336,90.79583,81.725,206.97917,25.044584,13.315418,1.5726666,0.8185833
1817,-28.258465,153.573328,2,1,17733,96.78333,24.5375,-2.1074996,121.2875,120.82083,130.94583,210.6125,25.495832,15.563336,1.7754166,0.7683333
1818,-28.7273,153.072,2,1,17734,81.333336,34.220833,-2.0437498,115.479164,90.48333,113.1,206.47917,25.892504,13.376252,1.5921667,0.8919583
1819,-28.843742,153.593094,2,1,17735,97.42917,20.320833,-1.7004163,117.708336,135.05833,145.1375,208.8375,24.919586,15.487917,1.765125,0.7209166
1820,-28.176078,153.268993,2,1,17736,92.67083,14.329166,-1.8470829,106.94583,130.79584,158.81667,205.00417,22.948751,13.049168,1.5428333,0.6335833
1821,-28.627902,153.485739,2,1,17737,95.85833,17.629168,-1.7049996,113.46667,133.525,154.47084,206.96666,24.650002,14.767502,1.7072083,0.7151667
1822,-28.871367,153.440157,2,1,17738,94.19583,18.470833,-1.5595831,112.59583,131.10417,152.08333,205.57083,24.492086,14.600002,1.6892916,0.7079166
1823,-28.232267,153.386697,2,1,17739,96.645836,16.2125,-1.8791661,112.816666,135.52083,157.10834,206.50833,24.607918,14.205002,1.6712916,0.7135417
1824,-28.424466,153.350228,2,1,17740,94.683334,19.083334,-1.8224995,113.7375,124.3625,157.2375,206.92917,25.197918,14.106252,1.6744999,0.76583326
1825,-28.6558,153.183,2,1,17741,88.933334,24.2,-1.8599995,113.083336,107.94583,148.825,205.53334,24.909586,13.429585,1.5891668,0.79337496
1826,-28.257947,153.401253,2,1,17742,95.92083,19.895834,-1.8899995,115.8125,127.354164,145.05,207.20833,25.353752,14.499585,1.7065417,0.76895833
1827,-28.844508,153.593375,2,1,17743,97.42917,20.320833,-1.7004163,117.708336,135.05833,145.1375,208.8375,24.919586,15.487917,1.765125,0.7209166
1828,-28.058222,153.338047,2,1,17744,90.725,28.133333,-2.3291662,118.808334,109.07917,111.9625,207.95,25.753752,14.847085,1.7274166,0.81275
1829,-28.324142,153.460566,2,1,17745,97.19583,19.629168,-1.9270828,116.79583,128.27083,146.0375,207.625,25.41792,14.979169,1.7371666,0.7735416
1830,-28.689655,153.513774,2,1,17746,96.120834,18.2125,-1.7141662,114.3375,133.85417,151.55417,207.09166,24.663336,15.049168,1.721875,0.71712494
1831,-28.512268,153.421007,2,1,17747,96.120834,17.129168,-1.7404162,113.23333,131.67084,160.38333,206.72084,24.86167,14.50917,1.7017916,0.7242916
1832,-28.7985,153.299,2,1,17748,88.520836,25.791666,-1.7912496,114.27917,107.1875,133.30417,206.125,25.27542,14.293335,1.6690418,0.79762495
1833,-28.559815,153.449709,2,1,17749,95.57917,16.675,-1.7224996,112.229164,132.9375,161.4,206.3375,24.538754,14.398751,1.6851667,0.70470834
1834,-28.7275,153.072,2,1,17750,81.333336,34.220833,-2.0437498,115.479164,90.48333,113.1,206.47917,25.892504,13.376252,1.5921667,0.8919583
1835,-28.3864,153.44,2,1,17751,97.066666,18.758333,-1.8545827,115.75,130.46666,152.4375,207.14583,25.200003,14.627502,1.7061249,0.761375
1836,-28.637703,153.219233,2,1,17752,89.51667,24.545834,-1.8591664,114.02917,108.333336,145.33333,205.97917,25.203337,13.727085,1.6209583,0.8055833
1837,-28.6558,153.183,2,1,17753,88.933334,24.2,-1.8599995,113.083336,107.94583,148.825,205.53334,24.909586,13.429585,1.5891668,0.79337496
1838,-28.838316,153.340389,2,1,17754,91.1125,22.533333,-1.6895831,113.620834,115.995834,141.7,205.98334,24.73542,14.315418,1.664625,0.7440833
1839,-28.638936,153.57673,2,1,17755,96.825,19.479166,-1.7624995,116.2875,131.22084,147.00833,208.5375,24.85042,15.385836,1.7544583,0.71916664
1840,-28.143593,153.114855,2,1,17756,86.11667,23.720833,-2.2291663,109.770836,103.879166,115.791664,205.64583,23.859587,12.821669,1.5197917,0.73125
1841,-28.23495,152.748594,2,1,17757,69.725,44.9,-1.8487496,114.6,74.495834,51.258335,207.7,25.110003,12.1900015,1.4589168,0.88912493
1842,-28.331337,153.247347,2,1,17758,92.833336,21.15,-1.9024996,113.9375,120.058334,146.8125,206.72084,25.099169,13.596668,1.6219999,0.7850417
1843,-28.449513,153.063828,2,1,17759,88.82083,21.116667,-1.9116663,109.9,108.925,167.90416,204.075,23.763334,12.314586,1.5049167,0.71954167
1844,-28.4654,153.028,2,1,17760,85.325,29.0,-2.1979163,114.25833,97.32917,144.45416,206.05417,25.261253,12.975835,1.55,0.84691656
1845,-28.794186,153.370796,2,1,17761,90.97083,22.895834,-1.740833,113.86667,114.82917,141.8875,206.0875,24.883335,14.325419,1.6645416,0.7605417
1846,-28.065308,153.163701,2,1,17762,84.708336,27.291666,-2.312083,111.97083,101.17917,100.9125,206.60834,24.412504,13.296252,1.5661248,0.7602917
1847,-28.6984,153.086,2,1,17763,86.604164,24.545834,-1.9037495,111.1625,102.92917,146.09166,205.01666,24.700005,13.064168,1.5484583,0.79525
1848,-28.469826,153.038576,2,1,17764,85.325,29.0,-2.1979163,114.25833,97.32917,144.45416,206.05417,25.261253,12.975835,1.55,0.84691656
1849,-28.852928,153.544448,2,1,17765,97.42917,20.320833,-1.7004163,117.708336,135.05833,145.1375,208.8375,24.919586,15.487917,1.765125,0.7209166
1850,-28.2727,153.405,2,1,17766,95.92083,19.895834,-1.8899995,115.8125,127.354164,145.05,207.20833,25.353752,14.499585,1.7065417,0.76895833
1851,-28.5279,153.192,2,1,17767,90.754166,22.7,-1.9174995,113.4,111.95417,161.19583,205.90416,24.774168,13.318335,1.5865,0.77545834
1852,-28.637787,153.219127,2,1,17768,89.51667,24.545834,-1.8591664,114.02917,108.333336,145.33333,205.97917,25.203337,13.727085,1.6209583,0.8055833
1853,-28.3692,153.143,2,1,17769,89.0,23.875,-2.0329163,112.82917,107.854164,143.14166,205.7,24.93667,13.152085,1.5842499,0.78716666
1854,-28.626382,153.490609,2,1,17770,95.85833,17.629168,-1.7049996,113.46667,133.525,154.47084,206.96666,24.650002,14.767502,1.7072083,0.7151667
1855,-28.68947,153.513911,2,1,17771,96.120834,18.2125,-1.7141662,114.3375,133.85417,151.55417,207.09166,24.663336,15.049168,1.721875,0.71712494
1856,-28.05822538458787,153.3380907688181,2,1,19432,90.725,28.133333,-2.3291662,118.808334,109.07917,111.9625,207.95,25.753752,14.847085,1.7274166,0.81275
1857,-28.216,153.385,2,1,19444,96.645836,16.2125,-1.8791661,112.816666,135.52083,157.10834,206.50833,24.607918,14.205002,1.6712916,0.7135417
1858,-28.20797332448184,153.44235211200962,2,1,19453,94.933334,21.983334,-2.0691664,116.92917,121.57083,135.60417,208.05,25.335419,14.75917,1.7318333,0.75570834
1859,-28.11279731984404,153.3877840386106,2,1,19455,92.55417,26.354166,-2.2666662,118.870834,113.32083,120.23333,208.02083,25.585419,14.902085,1.73325,0.7919583
1860,-28.058212911107482,153.33779164034775,2,1,19469,90.725,28.133333,-2.3291662,118.808334,109.07917,111.9625,207.95,25.753752,14.847085,1.7274166,0.81275
1861,-28.694771569579824,153.449,2,1,19476,94.95417,19.216667,-1.6916662,114.125,127.95417,151.56667,206.55417,24.782919,14.635834,1.6909167,0.73866665
1862,-28.36970225712292,153.14331391070183,2,1,19496,89.0,23.875,-2.0329163,112.82917,107.854164,143.14166,205.7,24.93667,13.152085,1.5842499,0.78716666
1863,-28.021101036508643,153.1786495546044,2,1,19503,82.36667,32.270832,-2.4733331,114.60833,95.38333,88.21667,207.63333,25.005835,13.6483345,1.6169167,0.7839583
1864,-28.69438263777459,153.44987063973343,2,1,19531,94.95417,19.216667,-1.6916662,114.125,127.95417,151.56667,206.55417,24.782919,14.635834,1.6909167,0.73866665
1865,-28.595072776242205,153.2310079766499,2,1,19542,90.3375,25.320833,-1.8987496,115.59583,108.85,145.77916,206.35,25.31042,13.756252,1.6285416,0.809
1866,-28.2567422827929,153.4010243258769,2,1,19551,95.92083,19.895834,-1.8899995,115.8125,127.354164,145.05,207.20833,25.353752,14.499585,1.7065417,0.76895833
1867,-28.634780632967658,153.25306641596998,2,1,19559,90.69583,23.2875,-1.8316664,113.925,111.9,147.47084,205.84166,25.158335,13.897919,1.637,0.793
1868,-28.487825,153.482287,2,1,19567,97.041664,18.145834,-1.8291663,115.15,130.82916,152.075,207.48334,24.976667,14.7854185,1.7251666,0.72683334
1869,-28.587809003260393,153.0103622066455,2,1,19586,82.645836,32.6,-2.142083,115.2375,92.058334,126.754166,206.5625,25.808752,13.247501,1.5724583,0.89637494
1870,-28.643502316148176,153.2482468645948,2,1,19589,89.51667,24.545834,-1.8591664,114.02917,108.333336,145.33333,205.97917,25.203337,13.727085,1.6209583,0.8055833
1871,-28.169367278176647,153.5057761456119,2,1,19593,95.375,25.5625,-2.1729162,120.854164,118.02917,127.39167,209.725,25.551668,15.4416685,1.7742083,0.7725417
1872,-28.41394635614221,153.33338056792581,2,1,19597,95.395836,17.891666,-1.8129162,113.26667,128.15834,159.39583,206.61667,24.929167,14.082918,1.657,0.75612503
1873,-28.257466619361768,153.57070138061837,2,1,19599,96.78333,24.5375,-2.1074996,121.2875,120.82083,130.94583,210.6125,25.495832,15.563336,1.7754166,0.7683333
1874,-28.7054,153.088,2,1,19619,86.604164,24.545834,-1.9037495,111.1625,102.92917,146.09166,205.01666,24.700005,13.064168,1.5484583,0.79525
1875,-28.550408371792347,153.4309472076804,2,1,19628,95.57917,16.675,-1.7224996,112.229164,132.9375,161.4,206.3375,24.538754,14.398751,1.6851667,0.70470834
1876,-28.260029054430465,153.56003674700395,2,1,19656,96.78333,24.5375,-2.1074996,121.2875,120.82083,130.94583,210.6125,25.495832,15.563336,1.7754166,0.7683333
1877,-28.66439630600414,152.69512761016068,2,1,19657,77.77917,33.270832,-1.933333,110.98333,87.745834,92.629166,204.34584,24.141666,11.899585,1.418875,0.82395834
1878,-28.547376946224926,153.54937592262473,2,1,19664,96.71667,21.4625,-1.8487495,118.17917,125.09583,140.54584,209.57916,25.113752,15.415002,1.7708751,0.728
1879,-28.34,153.565,2,1,19673,97.1,23.475,-2.0254164,120.525,122.8375,134.63333,210.67917,25.302084,15.359586,1.7690417,0.7463333
1880,-28.207916687225612,153.44238528193597,2,1,19680,94.933334,21.983334,-2.0691664,116.92917,121.57083,135.60417,208.05,25.335419,14.75917,1.7318333,0.75570834
1881,-28.533212145575416,153.18657243748433,2,1,19681,90.754166,22.7,-1.9174995,113.4,111.95417,161.19583,205.90416,24.774168,13.318335,1.5865,0.77545834
1882,-28.120546747759597,153.22348329983905,2,1,19689,89.26667,22.758333,-2.122083,111.96667,111.166664,121.5,206.725,24.434587,13.554585,1.602125,0.73687494
1883,-28.4697897514109,153.03861508051014,2,1,19692,85.325,29.0,-2.1979163,114.25833,97.32917,144.45416,206.05417,25.261253,12.975835,1.55,0.84691656
1884,-28.51697690664571,153.5313200268723,2,1,19694,97.208336,20.345833,-1.8379161,117.5375,127.15833,143.9375,208.74583,25.144587,15.185836,1.7569166,0.73287493
1885,-28.765547070289962,153.3259713389951,2,1,19697,88.379166,26.45,-1.7870829,114.816666,105.958336,132.01666,206.47084,25.440002,14.322084,1.674,0.80929166
1886,-28.667132613858502,153.28589786346214,2,1,19730,88.808334,25.570833,-1.8554164,114.325,106.8375,138.63333,206.3375,25.43167,14.044168,1.6487916,0.8182916
1887,-28.66268381120495,152.7117087069099,2,1,19757,79.0625,32.354168,-2.007083,111.3875,89.525,98.0,204.44167,24.264168,12.0145855,1.4334999,0.82495826
1888,-28.159789111607214,153.1793749593021,2,1,19766,89.525,19.454166,-2.0145829,108.9875,114.74167,133.075,206.07083,23.493336,12.976668,1.5357082,0.68704164
1889,-28.256667795575797,153.40102711044577,2,1,19772,95.92083,19.895834,-1.8899995,115.8125,127.354164,145.05,207.20833,25.353752,14.499585,1.7065417,0.76895833
1890,-28.725482107719632,153.0705168987998,2,1,19776,81.333336,34.220833,-2.0437498,115.479164,90.48333,113.1,206.47917,25.892504,13.376252,1.5921667,0.8919583
1891,-28.3995,153.425,2,1,19785,97.066666,18.758333,-1.8545827,115.75,130.46666,152.4375,207.14583,25.200003,14.627502,1.7061249,0.761375
1892,-28.144693094799667,153.33432888105293,2,1,19795,93.208336,21.729166,-2.0904162,114.90833,118.104164,131.7875,207.60417,24.978334,14.256669,1.681375,0.7433333
1893,-28.37585833251248,153.56316138822626,2,1,19796,97.47083,23.258333,-2.0008328,120.6875,123.64167,135.3625,210.32916,25.384167,15.446252,1.7743748,0.7533333
1894,-28.437849405157007,153.2595262799171,2,1,19811,92.916664,19.616667,-1.8274995,112.55,121.145836,160.34166,206.3625,24.933752,13.626668,1.6274166,0.7641667
1895,-28.17438423438318,153.2224419226261,2,1,19817,91.333336,19.4125,-1.9604163,110.725,118.225,139.05,206.5125,23.977083,13.224168,1.5764582,0.70250005
1896,-28.330980249861312,153.53704881451554,2,1,19834,96.78333,21.529167,-1.9754162,118.28333,125.1625,140.13333,208.98334,25.362919,15.160002,1.7549167,0.75908333
1897,-28.258465,153.573328,2,1,19838,96.78333,24.5375,-2.1074996,121.2875,120.82083,130.94583,210.6125,25.495832,15.563336,1.7754166,0.7683333
1898,-28.437239937120253,153.2680666989563,2,1,19839,92.916664,19.616667,-1.8274995,112.55,121.145836,160.34166,206.3625,24.933752,13.626668,1.6274166,0.7641667
1899,-28.338581050360606,153.5678378992788,2,1,19844,97.1,23.475,-2.0254164,120.525,122.8375,134.63333,210.67917,25.302084,15.359586,1.7690417,0.7463333
1900,-28.801077681698228,153.29522778288066,2,1,19847,88.520836,25.791666,-1.7912496,114.27917,107.1875,133.30417,206.125,25.27542,14.293335,1.6690418,0.79762495
1901,-28.700343793598663,153.08186566133222,2,1,19848,83.97083,29.379168,-1.9845829,113.3375,96.1,130.68333,205.82083,25.27917,13.170001,1.5617917,0.84675
1902,-28.78297714320699,153.5863239464205,2,1,19880,96.45417,19.683332,-1.7233329,116.1,132.71666,146.56667,208.14166,24.897501,15.443335,1.7607499,0.7209167
1903,-28.5279,153.192,2,1,19895,90.754166,22.7,-1.9174995,113.4,111.95417,161.19583,205.90416,24.774168,13.318335,1.5865,0.77545834
1904,-28.27261082830657,153.40554270707665,2,1,19903,95.92083,19.895834,-1.8899995,115.8125,127.354164,145.05,207.20833,25.353752,14.499585,1.7065417,0.76895833
1905,-28.235567591171712,153.5417171851755,2,1,19907,96.47083,23.333334,-2.085833,119.745834,122.275,134.25,209.34166,25.400835,15.276254,1.764875,0.758875
1906,-28.25849228142212,153.57142581544207,2,1,19918,96.78333,24.5375,-2.1074996,121.2875,120.82083,130.94583,210.6125,25.495832,15.563336,1.7754166,0.7683333
1907,-28.64044726348969,153.55621706149162,2,1,19923,96.825,19.479166,-1.7624995,116.2875,131.22084,147.00833,208.5375,24.85042,15.385836,1.7544583,0.71916664
1908,-28.029779146790506,153.1550467798066,2,1,19942,80.75,33.545834,-2.4824996,114.254166,92.495834,83.004166,207.40416,25.076254,13.528336,1.5987916,0.8047083
1909,-28.416424406088087,153.3465997002683,2,1,19952,94.683334,19.083334,-1.8224995,113.7375,124.3625,157.2375,206.92917,25.197918,14.106252,1.6744999,0.76583326
1910,-28.775568388572466,152.75301342769802,2,1,19955,78.6875,32.5375,-1.8974998,111.1875,88.675,95.79583,204.42917,24.754168,12.363336,1.463875,0.856375
1911,-28.48529198323514,153.3812965680733,2,1,19959,95.9375,15.554167,-1.7183328,111.441666,134.70833,169.6875,205.80833,24.422503,14.084169,1.6542083,0.70825
1912,-28.704857351840097,153.087,2,1,19979,86.604164,24.545834,-1.9037495,111.1625,102.92917,146.09166,205.01666,24.700005,13.064168,1.5484583,0.79525
1913,-28.376519796310735,153.5616073121502,2,1,20003,97.47083,23.258333,-2.0008328,120.6875,123.64167,135.3625,210.32916,25.384167,15.446252,1.7743748,0.7533333
1914,-28.878901115742657,153.342525737365,2,1,20004,89.86667,25.083334,-1.788333,114.92917,112.1,133.95833,206.31667,25.178751,14.528751,1.6949582,0.77058333
1915,-28.3995,153.425,2,1,20007,97.066666,18.758333,-1.8545827,115.75,130.46666,152.4375,207.14583,25.200003,14.627502,1.7061249,0.761375
1916,-28.518624336313607,152.79223324721377,2,1,20008,82.72083,28.283333,-2.1312494,110.95,95.0875,122.975,203.9875,23.99042,11.992503,1.4323751,0.79666674
1917,-28.558019927756106,152.7884721358181,2,1,20013,78.620834,35.129166,-2.0662496,113.7,87.05,98.99167,205.55417,25.152502,12.367085,1.4790833,0.88025
1918,-28.773746286234832,153.45233075261314,2,1,20021,94.03333,20.454166,-1.6799996,114.48333,124.9,147.5625,206.65,24.935835,14.760001,1.704,0.74808335
1919,-28.160851753064744,153.40557942901955,2,1,20028,93.375,23.5875,-2.1624994,116.86667,116.82917,128.45,208.05417,25.223335,14.596668,1.7133749,0.75525
1920,-28.257861660026084,153.40154750459587,2,1,20046,95.92083,19.895834,-1.8899995,115.8125,127.354164,145.05,207.20833,25.353752,14.499585,1.7065417,0.76895833
1921,-28.7053,153.088,2,1,20055,86.604164,24.545834,-1.9037495,111.1625,102.92917,146.09166,205.01666,24.700005,13.064168,1.5484583,0.79525
1922,-28.258047698990836,153.40170029189733,2,1,20074,95.92083,19.895834,-1.8899995,115.8125,127.354164,145.05,207.20833,25.353752,14.499585,1.7065417,0.76895833
1923,-28.231324732521557,153.13472114882927,2,1,20084,87.5,13.1375,-1.7512496,100.583336,122.925,167.72084,202.70833,21.250418,11.595418,1.4222083,0.5500416
1924,-28.15,153.325,2,1,20085,92.275,21.608334,-2.085833,113.8875,115.90417,130.95416,207.38333,24.828337,13.979586,1.6558748,0.74091667
1925,-28.63824870719248,153.58307467632616,2,1,20087,96.825,19.479166,-1.7624995,116.2875,131.22084,147.00833,208.5375,24.85042,15.385836,1.7544583,0.71916664
1926,-28.653767741571865,153.24256426491561,2,1,20088,89.51667,24.545834,-1.8591664,114.02917,108.333336,145.33333,205.97917,25.203337,13.727085,1.6209583,0.8055833
1927,-28.057845288830826,153.33822633954938,2,1,20095,90.725,28.133333,-2.3291662,118.808334,109.07917,111.9625,207.95,25.753752,14.847085,1.7274166,0.81275
1928,-28.25673197797924,153.4010289089086,2,1,20102,95.92083,19.895834,-1.8899995,115.8125,127.354164,145.05,207.20833,25.353752,14.499585,1.7065417,0.76895833
1929,-28.216,153.385,2,1,20112,96.645836,16.2125,-1.8791661,112.816666,135.52083,157.10834,206.50833,24.607918,14.205002,1.6712916,0.7135417
1930,-28.81413511806738,153.337,2,1,20123,90.97083,22.895834,-1.740833,113.86667,114.82917,141.8875,206.0875,24.883335,14.325419,1.6645416,0.7605417
1931,-28.41767339117598,152.99180507542434,2,1,20129,84.3125,30.1875,-2.210416,114.45417,95.42083,133.0875,205.80417,25.115002,12.765835,1.5304583,0.8427083
1932,-28.178801806405456,153.08612494340582,2,1,20133,87.98333,17.891666,-1.9379162,105.85833,112.925,141.67917,204.46666,22.695417,12.312502,1.4689165,0.6539584
1933,-28.42875511389785,153.18206783179346,2,1,20146,89.270836,23.879168,-2.0404162,113.129166,107.958336,148.8375,207.15834,25.044168,13.395001,1.5977082,0.794625
1934,-28.72734926924281,153.17075365378594,2,1,20148,84.65417,30.008333,-1.9154164,114.6125,97.55,123.75,206.61667,25.622501,13.7541685,1.6290417,0.8419583
1935,-28.469757942771135,153.03863921469218,2,1,20161,85.325,29.0,-2.1979163,114.25833,97.32917,144.45416,206.05417,25.261253,12.975835,1.55,0.84691656
1936,-28.838301472568926,153.34040328327256,2,1,20174,91.1125,22.533333,-1.6895831,113.620834,115.995834,141.7,205.98334,24.73542,14.315418,1.664625,0.7440833
1937,-28.520596204969944,153.39564546908403,2,1,20188,94.225,13.5125,-1.7270828,107.7125,138.88333,178.2375,203.89166,23.456251,13.670001,1.6039582,0.6469166
1938,-28.79695146416894,153.45050292833787,2,1,20194,94.05,19.241667,-1.642083,113.225,128.45,150.23334,206.0125,24.639587,14.650419,1.6932501,0.72287494
1939,-28.258055439435537,153.401644948396,2,1,20198,95.92083,19.895834,-1.8899995,115.8125,127.354164,145.05,207.20833,25.353752,14.499585,1.7065417,0.76895833
1940,-28.63879617283679,153.57685104591297,2,1,20200,96.825,19.479166,-1.7624995,116.2875,131.22084,147.00833,208.5375,24.85042,15.385836,1.7544583,0.71916664
1941,-28.15,153.325,2,1,20203,92.275,21.608334,-2.085833,113.8875,115.90417,130.95416,207.38333,24.828337,13.979586,1.6558748,0.74091667
1942,-28.193419,153.09318,2,1,20211,87.98333,17.891666,-1.9379162,105.85833,112.925,141.67917,204.46666,22.695417,12.312502,1.4689165,0.6539584
1943,-28.5431432841862,153.09061443848742,2,1,20219,88.325,23.85,-1.9641662,112.129166,105.42083,157.8625,204.99167,24.882917,13.087918,1.5571249,0.8057083
1944,-28.628441758753482,153.57795486956576,2,1,20244,96.825,19.479166,-1.7624995,116.2875,131.22084,147.00833,208.5375,24.85042,15.385836,1.7544583,0.71916664
1945,-28.3723,153.293,2,1,20255,94.60833,20.879168,-1.8708329,115.42917,123.24167,148.51666,207.17084,25.31792,14.053334,1.657375,0.7922499
1946,-28.604364949846254,153.5576014754827,2,1,20279,96.99167,20.479166,-1.7874995,117.425,128.475,143.79167,209.1375,25.045835,15.428335,1.7689583,0.72487503
1947,-28.48512246725425,153.3814530936617,2,1,20280,95.9375,15.554167,-1.7183328,111.441666,134.70833,169.6875,205.80833,24.422503,14.084169,1.6542083,0.70825
1948,-28.794236,153.370891,2,1,20283,90.97083,22.895834,-1.740833,113.86667,114.82917,141.8875,206.0875,24.883335,14.325419,1.6645416,0.7605417
1949,-28.2728,153.405,2,1,20297,95.92083,19.895834,-1.8899995,115.8125,127.354164,145.05,207.20833,25.353752,14.499585,1.7065417,0.76895833
1950,-28.37234942081699,153.29250579183008,2,1,20303,94.60833,20.879168,-1.8708329,115.42917,123.24167,148.51666,207.17084,25.31792,14.053334,1.657375,0.7922499
1951,-28.469089264038836,153.03703318989375,2,1,20305,85.325,29.0,-2.1979163,114.25833,97.32917,144.45416,206.05417,25.261253,12.975835,1.55,0.84691656
1952,-28.553294072095383,152.7822986940019,2,1,20311,78.620834,35.129166,-2.0662496,113.7,87.05,98.99167,205.55417,25.152502,12.367085,1.4790833,0.88025
1953,-28.7054,153.088,2,1,20314,86.604164,24.545834,-1.9037495,111.1625,102.92917,146.09166,205.01666,24.700005,13.064168,1.5484583,0.79525
0,-16.8047,145.634,3,0,17772,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
1,-16.8095,145.647,3,0,17773,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
2,-16.8095,145.647,3,0,17774,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
3,-16.806894,145.637593,3,0,17775,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
4,-16.8095,145.647,3,0,17776,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
5,-16.813607,145.640709,3,0,17777,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
6,-16.8106,145.64,3,0,17778,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
7,-16.8095,145.647,3,0,17779,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
8,-16.8173,145.643,3,0,17780,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
9,-16.813653,145.640718,3,0,17781,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
10,-16.8095,145.647,3,0,17782,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
11,-16.806931,145.637516,3,0,17783,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
12,-16.8098,145.647,3,0,17784,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
13,-16.8096,145.648,3,0,17785,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
14,-16.8097,145.647,3,0,17786,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
15,-16.8095,145.647,3,0,17787,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
16,-16.9575,145.685,3,0,17788,110.375,25.325,-0.5537497,135.68333,195.725,311.6875,224.9875,28.153751,19.198336,2.25925,0.788875
17,-17.0,145.7,3,0,17789,103.041664,29.820833,-0.6308329,132.8125,162.8375,286.30417,225.20416,27.633753,18.502083,2.1986248,0.74387497
18,-16.805,145.634,3,0,17790,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
19,-16.8091,145.648,3,0,17791,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
20,-16.8098,145.647,3,0,17792,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
21,-16.9,145.7,3,0,17793,110.15417,25.1875,-0.6508329,135.30417,202.10417,309.91666,224.5875,28.384586,19.510002,2.286708,0.80820835
22,-17.0,145.7,3,0,17794,103.041664,29.820833,-0.6308329,132.8125,162.8375,286.30417,225.20416,27.633753,18.502083,2.1986248,0.74387497
23,-16.8097,145.647,3,0,17795,109.80417,22.8375,-0.36249962,132.65416,184.84584,317.74167,224.80833,27.814585,18.79167,2.2349167,0.7456249
